ussid,slaveid,isallocated
100001300886268003,100001-WD16,YES
100001300886268003,100001-WD16,YES
100001300886270001,100001-WD16,YES
100001300886270001,100001-WD16,YES
100001300886270002,100001-WD16,YES
100001300886274003,100001-WD16,YES
100001300886274003,100001-WD16,YES
100001300886274003,100001-WD16,YES
100001300886274003,100001-WD16,YES
100001300886274003,100001-WD16,YES
100001300886276001,100001-WD16,YES
100001300886276001,100001-WD16,YES
100001300886276003,100001-WD16,YES
100001300886276003,100001-WD16,YES
100001300886280008,100001-W016,YES
100001300886281004,100001-W172,YES
100001300886282002,100001-W172,YES
100001300886286003,100001-W027,YES
100001300886422009,100001-W104,YES
100001300886439003,100001-W186,YES
100001300886465003,100001-W116,YES
100001300886488005,100001-WD16,YES
100001300886604004,100001-WD16,YES
100001300886734003,100001-W060,YES
100001300886912005,100001-WD16,YES
100001300886984003,100001-WD16,YES
100001300886985002,100001-WD16,YES
100001300886987003,100001-WD16,YES
100001300886987003,100001-WD16,YES
100001300886987004,100001-WD16,YES
100001300886988004,100001-WD16,YES
100001300886997001,100001-WD16,YES
100001300886997001,100001-WD16,YES
100001300886997003,100001-WD16,YES
100001300886997003,100001-WD16,YES
100001300886997003,100001-WD16,YES
100001300886997004,100001-WD16,YES
100001300887000003,100001-WD16,YES
100001300887000003,100001-WD16,YES
100001300887002003,100001-WD16,YES
100001300887006001,100001-WD16,YES
100001300887013010,100001-W160,YES
100001300887016003,100001-W116,YES
100001300887016006,100001-W126,YES
100001300887023001,100001-W008,YES
100001300887043001,100001-W027,YES
100001300887259001,100001-WD16,YES
100001300887259002,100001-WD16,YES
100001300887259002,100001-WD16,YES
100001300887259002,100001-WD16,YES
100001300887259002,100001-WD16,YES
100001300887259002,100001-WD16,YES
100001300887259002,100001-WD16,YES
100001300887259002,100001-WD16,YES
100001300887259003,100001-WD16,YES
100001300887261002,100001-WD16,YES
100001300887261002,100001-WD16,YES
100001300887261002,100001-WD16,YES
100001300887261003,100001-WD16,YES
100001300887261003,100001-WD16,YES
100001300887261003,100001-WD16,YES
100001300887261003,100001-WD16,YES
100001300887261004,100001-WD16,YES
100001300887261004,100001-WD16,YES
100001300887261004,100001-WD16,YES
100001300887261004,100001-WD16,YES
100001300887261005,100001-WD16,YES
100001300887261005,100001-WD16,YES
100001300887261005,100001-WD16,YES
100001300887262001,100001-WD16,YES
100001300887262002,100001-WD16,YES
100001300887262002,100001-WD16,YES
100001300887262002,100001-WD16,YES
100001300887262004,100001-WD16,YES
100001300887326006,100001-WD16,YES
100001300887327006,100001-WD16,YES
100001300887522002,100001-W117,YES
100001300887592004,100001-WD16,YES
100001300887596001,100001-WD16,YES
100001300887603005,100001-W095,YES
100001300887613005,100001-WD16,YES
100001300887613006,100001-WD16,YES
100001300887660010,100001-W004,YES
100001300887661002,100001-W004,YES
100001300887661003,100001-W008,YES
100001300887662003,100001-W107,YES
100001300887673002,100001-WD16,YES
100001300887677004,100001-WD16,YES
100001300887677004,100001-WD16,YES
100001300887678003,100001-WD16,YES
100001300887678003,100001-WD16,YES
100001300887679002,100001-WD16,YES
100001300887679002,100001-WD16,YES
100001300887682001,100001-WD16,YES
100001300887682002,100001-WD16,YES
100001300887682002,100001-WD16,YES
100001300887687004,100001-WD16,YES
100001300887687004,100001-WD16,YES
100001300887692002,100001-WD16,YES
100001300887693003,100001-WD16,YES
100001300887695004,100001-WD16,YES
100001300887695004,100001-WD16,YES
100001300887695004,100001-WD16,YES
100001300887695004,100001-WD16,YES
100001300887700004,100001-W021,YES
100001300887700008,100001-W083,YES
100001300887868001,100001-WD16,YES
100001300887868003,100001-WD16,YES
100001300887923001,100001-W116,YES
100001300887940001,100001-WD16,YES
100001300887964003,100001-WD16,YES
100001300887965002,100001-WD16,YES
100001300887965003,100001-WD16,YES
100001300887965003,100001-WD16,YES
100001300887966002,100001-WD16,YES
100001300887968004,100001-WD16,YES
100001300887968004,100001-WD16,YES
100001300887969002,100001-WD16,YES
100001300887971004,100001-WD16,YES
100001300887971004,100001-WD16,YES
100001300887972001,100001-WD16,YES
100001300887974004,100001-WD16,YES
100001300887975004,100001-WD16,YES
100001300887975004,100001-WD16,YES
100001300887976003,100001-WD16,YES
100001300887976004,100001-WD16,YES
100001300887977002,100001-WD16,YES
100001300887978002,100001-WD16,YES
100001300887978002,100001-WD16,YES
100001300887978002,100001-WD16,YES
100001300887979004,100001-WD16,YES
100001300887979004,100001-WD16,YES
100001300887980001,100001-WD16,YES
100001300887981001,100001-WD16,YES
100001300887981001,100001-WD16,YES
100001300887981002,100001-WD16,YES
100001300887981002,100001-WD16,YES
100001300887986002,100001-WD16,YES
100001300888004003,100001-WD16,YES
100001300888006002,100001-WD16,YES
100001300888008003,100001-WD16,YES
100001300888009005,100001-WD16,YES
100001300888017002,100001-WD16,YES
100001300888017002,100001-WD16,YES
100001300888017003,100001-WD16,YES
100001300888017003,100001-WD16,YES
100001300888017003,100001-WD16,YES
100001300888017003,100001-WD16,YES
100001300888017003,100001-WD16,YES
100001300888017004,100001-WD16,YES
100001300888017004,100001-WD16,YES
100001300888017004,100001-WD16,YES
100001300888017004,100001-WD16,YES
100001300888017004,100001-WD16,YES
100001300888017004,100001-WD16,YES
100001300888017004,100001-WD16,YES
100001300888017006,100001-WD16,YES
100001300888019002,100001-WD16,YES
100001300888020001,100001-WD16,YES
100001300888020004,100001-WD16,YES
100001300888025001,100001-WD16,YES
100001300888025003,100001-WD16,YES
100001300888027001,100001-WD16,YES
100001300888029002,100001-WD16,YES
100001300888029003,100001-WD16,YES
100001300888033003,100001-WD16,YES
100001300888033003,100001-WD16,YES
100001300888034002,100001-WD16,YES
100001300888034002,100001-WD16,YES
100001300888034002,100001-WD16,YES
100001300888034002,100001-WD16,YES
100001300888034002,100001-WD16,YES
100001300888034002,100001-WD16,YES
100001300888034002,100001-WD16,YES
100001300888036002,100001-W042,YES
100001300888038001,100001-WD16,YES
100001300888041002,100001-WD16,YES
100001300888041002,100001-WD16,YES
100001300888041002,100001-WD16,YES
100001300888041002,100001-WD16,YES
100001300888041003,100001-WD16,YES
100001300888041003,100001-WD16,YES
100001300888041003,100001-WD16,YES
100001300888041003,100001-WD16,YES
100001300888041004,100001-WD16,YES
100001300888041004,100001-WD16,YES
100001300888086003,100001-WD16,YES
100001300888086003,100001-WD16,YES
100001300888086004,100001-WD16,YES
100001300888086004,100001-WD16,YES
100001300888086004,100001-WD16,YES
100001300888087002,100001-WD16,YES
100001300888087005,100001-WD16,YES
100001300888092003,100001-WD16,YES
100001300888095002,100001-W018,YES
100001300888103005,100001-W089,YES
100001300888184003,100001-WD16,YES
100001300888184004,100001-WD16,YES
100001300888184004,100001-WD16,YES
100001300888186001,100001-WD16,YES
100001300888224001,100001-WD16,YES
100001300888243001,100001-W012,YES
100001300888243005,100001-W029,YES
100001300888245003,100001-WD16,YES
100001300888245004,100001-WD16,YES
100001300888245004,100001-WD16,YES
100001300888261002,100001-WD16,YES
100001300888261002,100001-WD16,YES
100001300888261003,100001-WD16,YES
100001300888261003,100001-WD16,YES
100001300888261005,100001-WD16,YES
100001300888261005,100001-WD16,YES
100001300888261005,100001-WD16,YES
100001300888261005,100001-WD16,YES
100001300888261009,100001-WD16,YES
100001300888261009,100001-WD16,YES
100001300888291002,100001-WD16,YES
100001300888293001,100001-WD16,YES
100001300888293002,100001-WD16,YES
100001300888293003,100001-WD16,YES
100001300888294003,100001-WD16,YES
100001300888294004,100001-WD16,YES
100001300888295002,100001-WD16,YES
100001300888295002,100001-WD16,YES
100001300888295004,100001-WD16,YES
100001300888295004,100001-WD16,YES
100001300888296004,100001-WD16,YES
100001300888296004,100001-WD16,YES
100001300888296004,100001-WD16,YES
100001300888296004,100001-WD16,YES
100001300888296004,100001-WD16,YES
100001300888297002,100001-WD16,YES
100001300888297004,100001-WD16,YES
100001300888297004,100001-WD16,YES
100001300888297004,100001-WD16,YES
100001300888297004,100001-WD16,YES
100001300888297004,100001-WD16,YES
100001300888298002,100001-WD16,YES
100001300888298002,100001-WD16,YES
100001300888298002,100001-WD16,YES
100001300888298002,100001-WD16,YES
100001300888298003,100001-WD16,YES
100001300888298003,100001-WD16,YES
100001300888298004,100001-WD16,YES
100001300888298004,100001-WD16,YES
100001300888298004,100001-W007,YES
100001300888299002,100001-WD16,YES
100001300888299002,100001-WD16,YES
100001300888299004,100001-WD16,YES
100001300888299004,100001-WD16,YES
100001300888300001,100001-WD16,YES
100001300888300001,100001-WD16,YES
100001300888300004,100001-WD16,YES
100001300888301002,100001-WD16,YES
100001300888306001,100001-WD16,YES
100001300888309001,100001-WD16,YES
100001300888309001,100001-WD16,YES
100001300888310001,100001-WD16,YES
100001300888310004,100001-WD16,YES
100001300888310004,100001-WD16,YES
100001300888315004,100001-W059,YES
100001300888333012,100001-W083,YES
100001300888374009,100001-W125,YES
100001300888382001,100001-WD16,YES
100001300888382001,100001-WD16,YES
100001300888382002,100001-WD16,YES
100001300888382002,100001-WD16,YES
100001300888383002,100001-WD16,YES
100001300888383002,100001-WD16,YES
100001300888384004,100001-WD16,YES
100001300888384004,100001-WD16,YES
100001300888384004,100001-WD16,YES
100001300888385002,100001-WD16,YES
100001300888385004,100001-WD16,YES
100001300888386004,100001-WD16,YES
100001300888386004,100001-WD16,YES
100001300888392002,100001-WD16,YES
100001300888393004,100001-WD16,YES
100001300888394004,100001-WD16,YES
100001300888397004,100001-WD16,YES
100001300888403001,100001-WD16,YES
100001300888404002,100001-WD16,YES
100001300888404002,100001-WD16,YES
100001300888406004,100001-WD16,YES
100001300888406004,100001-WD16,YES
100001300888407002,100001-WD16,YES
100001300888407003,100001-WD16,YES
100001300888407004,100001-WD16,YES
100001300888408002,100001-WD16,YES
100001300888408003,100001-WD16,YES
100001300888409001,100001-WD16,YES
100001300888415001,100001-WD16,YES
100001300888415001,100001-WD16,YES
100001300888419001,100001-WD16,YES
100001300888419001,100001-WD16,YES
100001300888419003,100001-WD16,YES
100001300888420002,100001-WD16,YES
100001300888426001,100001-WD16,YES
100001300888428002,100001-WD16,YES
100001300888428002,100001-WD16,YES
100001300888430002,100001-WD16,YES
100001300888431001,100001-WD16,YES
100001300888431004,100001-WD16,YES
100001300888431004,100001-WD16,YES
100001300888432001,100001-WD16,YES
100001300888432001,100001-WD16,YES
100001300888433003,100001-WD16,YES
100001300888435001,100001-WD16,YES
100001300888437001,100001-WD16,YES
100001300888437001,100001-WD16,YES
100001300888439002,100001-WD16,YES
100001300888439004,100001-WD16,YES
100001300888445004,100001-WD16,YES
100001300888446004,100001-WD16,YES
100001300888454001,100001-WD16,YES
100001300888456001,100001-WD16,YES
100001300888456001,100001-WD16,YES
100001300888456002,100001-WD16,YES
100001300888459003,100001-WD16,YES
100001300888459003,100001-WD16,YES
100001300888459004,100001-WD16,YES
100001300888460001,100001-WD16,YES
100001300888460003,100001-WD16,YES
100001300888460003,100001-WD16,YES
100001300888460003,100001-WD16,YES
100001300888465001,100001-WD16,YES
100001300888465004,100001-WD16,YES
100001300888465004,100001-WD16,YES
100001300888465004,100001-WD16,YES
100001300888465004,100001-WD16,YES
100001300888468001,100001-WD16,YES
100001300888468001,100001-WD16,YES
100001300888468002,100001-WD16,YES
100001300888468004,100001-WD16,YES
100001300888468004,100001-WD16,YES
100001300888469004,100001-WD16,YES
100001300888493003,100001-W140,YES
100001300888500010,100001-W116,YES
100001300888652003,100001-WD16,YES
100001300888652003,100001-WD16,YES
100001300888652004,100001-WD16,YES
100001300888653002,100001-WD16,YES
100001300888653002,100001-WD16,YES
100001300888653002,100001-WD16,YES
100001300888653003,100001-WD16,YES
100001300888653003,100001-WD16,YES
100001300888653003,100001-WD16,YES
100001300888653004,100001-WD16,YES
100001300888653004,100001-WD16,YES
100001300888653004,100001-WD16,YES
100001300888654001,100001-WD16,YES
100001300888654003,100001-WD16,YES
100001300888654003,100001-WD16,YES
100001300888654004,100001-WD16,YES
100001300888655001,100001-WD16,YES
100001300888656001,100001-WD16,YES
100001300888656001,100001-WD16,YES
100001300888656001,100001-WD16,YES
100001300888656003,100001-WD16,YES
100001300888656003,100001-WD16,YES
100001300888656004,100001-WD16,YES
100001300888780001,100001-W116,YES
100001300888781005,100001-W051,YES
100001300888781006,100001-W051,YES
100001300888834003,100001-WD16,YES
100001300888834003,100001-WD16,YES
100001300888842003,100001-WD16,YES
100001300888842004,100001-WD16,YES
100001300888842004,100001-WD16,YES
100001300888844003,100001-WD16,YES
100001300888844003,100001-WD16,YES
100001300888846004,100001-WD16,YES
100001300888847002,100001-WD16,YES
100001300888847003,100001-WD16,YES
100001300888847004,100001-WD16,YES
100001300888851002,100001-WD16,YES
100001300888852004,100001-WD16,YES
100001300888852004,100001-WD16,YES
100001300888852004,100001-WD16,YES
100001300888853003,100001-WD16,YES
100001300888858002,100001-WD16,YES
100001300888858002,100001-WD16,YES
100001300888858004,100001-WD16,YES
100001300888859004,100001-WD16,YES
100001300888860001,100001-WD16,YES
100001300888860001,100001-WD16,YES
100001300888862001,100001-WD16,YES
100001300888862001,100001-WD16,YES
100001300888862001,100001-WD16,YES
100001300888862001,100001-WD16,YES
100001300888862001,100001-WD16,YES
100001300888862003,100001-WD16,YES
100001300888939002,100001-W111,YES
100001300888939003,100001-W160,YES
100001300889021003,100001-WD16,YES
100001300889021003,100001-WD16,YES
100001300889021003,100001-WD16,YES
100001300889021004,100001-WD16,YES
100001300889021004,100001-WD16,YES
100001300889021004,100001-WD16,YES
100001300889021004,100001-WD16,YES
100001300889021004,100001-WD16,YES
100001300889021004,100001-WD16,YES
100001300889022001,100001-WD16,YES
100001300889022002,100001-WD16,YES
100001300889022002,100001-WD16,YES
100001300889022002,100001-WD16,YES
100001300889022003,100001-WD16,YES
100001300889022003,100001-WD16,YES
100001300889025002,100001-WD16,YES
100001300889026002,100001-WD16,YES
100001300889028001,100001-WD16,YES
100001300889028001,100001-WD16,YES
100001300889028004,100001-WD16,YES
100001300889028004,100001-WD16,YES
100001300889028004,100001-WD16,YES
100001300889041001,100001-WD16,YES
100001300889041004,100001-WD16,YES
100001300889041004,100001-WD16,YES
100001300889043004,100001-WD16,YES
100001300889044004,100001-WD16,YES
100001300889045001,100001-WD16,YES
100001300889045001,100001-WD16,YES
100001300889045003,100001-WD16,YES
100001300889046004,100001-WD16,YES
100001300889046004,100001-WD16,YES
100001300889053003,100001-WD16,YES
100001300889055001,100001-WD16,YES
100001300889057001,100001-WD16,YES
100001300889062002,100001-WD16,YES
100001300889062002,100001-WD16,YES
100001300889062002,100001-WD16,YES
100001300889066002,100001-WD16,YES
100001300889066002,100001-WD16,YES
100001300889066002,100001-WD16,YES
100001300889066004,100001-WD16,YES
100001300889068001,100001-WD16,YES
100001300889068001,100001-WD16,YES
100001300889068001,100001-WD16,YES
